5	173172974	5	170888734	+
5	173174126	5	170890101	+
5	173179372	5	170896044	+
5	173184539	5	170908438	+
5	173184539	1	283977257	+
5	173403817	5	171127495	+
5	173420269	7	99428777	+
5	173420269	2	206100398	-
5	173420269	3	11013906	+
5	173420269	scaffold542	58558	-
5	173420269	5	193592761	-
5	173420269	6	109385682	-
5	173420269	scaffold817	16815	+
5	173420269	7	158425658	+
5	173420269	2	12319391	-
5	173420269	4	172338724	+
5	173420269	6	35606616	-
5	173420269	1	117636001	+
5	173420269	scaffold448	92618	+
5	173420269	10	132638267	-
5	173420269	2	199001300	+
5	173420269	3	7217089	+
5	173420269	4	245585581	+
5	173420269	5	90005736	+
5	173420269	2	5443865	+
5	173420269	5	82898970	+
5	173420269	1	296313546	+
5	173427728	7	99436280	+
5	173427728	2	206094762	-
5	173427728	6	35592611	-
5	173427728	scaffold542	52923	-
5	173427728	6	109380336	-
5	173427728	3	11021410	+
5	173427728	5	193587041	-
5	173427728	1	117643572	+
5	173427728	7	158433211	+
5	173427728	4	172346284	+
5	173427728	5	19168800	-
5	173427728	1	296322550	+
5	173427728	9	122804370	-
5	173427728	9	131651620	-
5	173427728	3	21433632	-
5	173427728	6	20557948	-
5	173427728	3	215847121	-
5	173427728	7	126918618	+
5	173427728	3	7227594	+
5	173427728	2	199011641	+
5	173427728	10	132630785	-
5	173431311	4	224156306	-
5	173431311	8	181128666	+
5	173431311	5	154709746	+
5	173431311	9	163730209	-
5	173431311	1	260201451	-
5	173431311	5	191267207	+
5	173431311	3	204390658	-
5	173431311	3	11026224	+
5	173431311	10	140141966	+
5	173431311	7	152883320	-
5	173431311	2	206090102	-
5	173524345	5	171188172	+
5	173614753	5	171201708	+
5	173616053	5	171203376	+
5	173616053	5	7918240	-
5	173772156	8	20920896	+
5	173772156	10	95052602	+
5	173772156	4	41448115	+
5	173772156	8	26563412	-
5	173772156	1	298997311	-
5	173772156	3	181246883	-
5	173772156	10	135232907	+
5	173772156	1	212161438	+
5	173772156	5	128869494	+
5	173772156	9	14297879	-
5	173772156	8	37066750	+
5	173772156	3	223430887	+
5	173772156	scaffold592	62756	-
5	173772156	3	192065543	-
5	173772156	9	127220359	+
5	173772156	3	21607753	-
5	173772156	8	161766996	-
5	173772156	9	85841050	-
5	173772156	8	2083521	+
5	173772156	3	31792294	-
5	173772156	6	54570060	-
5	173931573	5	172493996	-
5	174012992	5	172444313	-
5	174138611	5	172352750	-
5	174138611	4	116868830	+
5	174146636	5	172348699	-
5	174196062	5	172223122	-
5	174196062	4	117231251	+
5	174196062	3	16248296	-
5	174196062	10	115567267	+
5	174196062	scaffold749	42336	-
5	174196062	scaffold699	48742	-
5	174196062	10	114492956	+
5	174196062	9	19003166	+
5	174196062	6	76156430	+
5	174196062	3	180435719	-
5	174196062	3	135583669	-
5	174196062	2	57340313	-
5	174196062	8	172896449	-
5	174304520	5	172156968	-
5	174365786	7	161167841	+
5	174365786	6	150251699	+
5	174367811	2	204067068	+
5	174367811	7	145308736	-
5	174367811	7	172488104	+
5	174367811	9	105099613	+
5	174367811	10	140110960	+
5	174367811	3	10993139	+
5	174367811	7	172484987	+
5	174367811	5	182999683	+
5	174367811	3	233807251	-
5	174367811	1	117206346	-
5	174367811	1	9565229	-
5	174367811	1	85853302	+
5	174367811	9	97241721	-
5	174367811	1	193577191	+
5	174367811	7	136437562	-
5	174367811	6	162294041	+
5	174367811	5	183002807	+
5	174367811	7	172514645	+
5	174367811	2	222097928	-
5	174367811	5	9244529	+
5	174367811	3	189590254	-
5	174367811	9	12382877	-
5	174389952	10	67133318	-
5	174389952	9	76898762	-
5	174389952	6	22261992	+
5	174389952	2	192898621	+
5	174389952	9	147109531	-
5	174389952	2	207240692	+
5	174389952	2	151644382	-
5	174389952	9	157689966	-
5	174389952	10	116050144	-
5	174389952	10	943859	-
5	174398003	5	172009892	-
5	174487970	5	171978581	-
5	174537324	5	171970291	-
5	174642092	7	32309897	+
5	174642092	5	25118269	-
5	174642092	3	231260775	-
5	174642092	9	135795048	-
5	174642092	4	191372775	+
5	174642092	7	157600027	+
5	174642092	1	69666261	-
5	174642092	7	90600174	+
5	174642092	4	173673018	-
5	174642092	7	95631091	-
5	174642092	7	45807617	+
5	174689200	5	171730909	-
5	174689200	scaffold1682	19160	+
5	174721846	5	171677265	-
5	174721846	4	115625806	-
5	174727108	5	171672204	-
5	174727108	4	114910358	-
5	174732801	5	171670159	-
5	174744881	5	171664039	-
5	174747158	5	171629227	-
5	174748250	5	171628112	-
5	174750161	5	171626302	-
5	174760901	5	171548762	-
5	174793228	5	171494568	-
5	174862785	5	172669143	+
5	174940402	2	11383558	-
5	174940402	1	257248447	+
5	174940402	1	109934848	-
5	174940402	10	59785053	-
5	174940402	3	8988721	+
5	174940402	2	180648248	-
5	174940402	3	181409413	-
5	174940402	2	11383554	-
5	174940402	1	109934844	-
5	174940402	6	102094998	-
5	174940402	6	160849502	-
5	174940402	9	3521060	+
5	175021336	5	172727670	+
5	175021336	4	117617462	+
5	175026874	5	172733315	+
5	175073615	5	172775461	+
5	175073615	3	43413767	-
5	175095439	5	172840095	+
5	175100606	5	88464820	-
5	175100606	4	22436856	+
5	175100606	1	299457699	+
5	175100606	7	150707196	+
5	175100606	4	47858338	-
5	175100606	7	150665753	+
5	175100606	3	236412474	+
5	175100606	4	181892768	-
5	175170002	5	172873071	+
5	175211699	8	146138905	+
5	175214193	5	172876816	+
5	175226979	5	172885780	+
5	175226979	4	118435815	+
5	175250082	5	172989226	+
5	175325311	5	173103887	+
5	175327307	5	173144465	+
5	175327307	4	119077911	+
5	175413523	5	173210349	+
5	175546931	scaffold807	8992	-
5	175596264	5	173489046	+
5	175596264	5	173435429	+
5	175659400	5	173489046	+
5	175659400	5	173435429	+
5	175730666	5	173489046	+
5	175730666	5	173435429	+
5	175783136	5	173535461	+
5	175783136	4	119659441	+
5	175959883	5	173712290	+
5	175971548	5	173723891	+
5	175993852	5	173749718	+
5	176005463	5	173761329	+
5	176005463	1	69698209	-
5	176005463	9	125582964	-
5	176005463	10	66506550	+
5	176005463	6	69404191	-
5	176044354	5	173800202	+
5	176044354	5	19501620	+
5	176048148	5	173804289	+
5	176105991	5	173858666	+
5	176105991	4	119827506	+
5	176114180	5	173870372	+
5	176187350	5	173946911	+
5	176195689	5	173955238	+
5	176392556	5	174090294	+
5	176392556	5	58967187	+
5	176395232	5	174091689	+
5	176496325	5	174095742	+
5	176578339	5	174102920	+
5	176674266	5	174112557	+
5	176720309	5	174130328	+
5	176720309	10	45090985	+
5	176723531	5	174133547	+
5	176847060	5	174256775	+
5	176879277	8	27108881	+
5	176879277	1	227033081	+
5	176879277	9	13006605	-
5	176879277	1	288514555	+
5	176926956	5	174411248	+
5	176963334	10	137630119	+
5	176963334	8	64506205	-
5	176963334	7	83579525	+
5	176963334	5	128971234	-
5	176963334	1	139153974	+
5	176963334	5	216233871	+
5	177029618	10	105009580	+
5	177029618	5	159043888	-
5	177029618	1	262262445	+
5	177029618	5	13994121	+
5	177041057	5	174454212	+
5	177051872	5	174497425	+
5	177054453	5	174499567	+
5	177071814	5	174507875	+
5	177141675	4	32034011	+
5	177141675	4	105483029	-
5	177244500	1	200274217	-
5	177244500	1	171850589	-
5	177244500	8	172974867	+
5	177244500	6	116603745	-
5	177244500	3	180548063	+
5	177244500	1	200274954	-
5	177247916	1	200248545	-
5	177247916	9	67606983	-
5	177247916	1	70311476	-
5	177247916	7	133905531	-
5	177247916	5	56325398	+
5	177247916	1	23840876	+
5	177247916	3	192020823	+
5	177247916	7	4827064	+
5	177247916	5	20511730	+
5	177247916	2	53768540	-
5	177247916	6	107913188	-
5	177247916	5	38492864	+
5	177247916	9	103451475	+
5	177247916	6	86339645	+
5	177247916	6	62036971	-
5	177247916	9	77522352	+
5	177247916	1	241151836	-
5	177247916	4	26082706	+
5	177247916	1	246125342	-
5	177247916	6	160597083	-
5	177247916	6	88193415	+
5	177286413	5	174579049	+
5	177286413	9	123490532	-
5	177354271	5	174586772	+
5	177539021	5	174672636	+
5	177539021	4	121298835	+
5	177540939	5	174674632	+
5	177540939	4	121698970	+
5	177557935	5	174691762	+
5	177557935	8	99255467	-
5	177772939	5	174980412	+
5	177813977	5	175042957	+
5	177813977	4	122817463	+
5	177813977	1	291654177	-
5	177813977	10	99669228	-
5	177813977	scaffold358	179929	-
5	177813977	5	201258779	+
5	177876404	5	175106193	+
5	178069833	5	175282299	+
5	178096482	5	175308949	+
5	178195982	5	175408484	+
5	178210102	5	175422529	+
5	178232995	5	175445324	+
5	178236950	5	175450763	+
5	178236950	1	107055837	-
5	178236950	3	43439090	+
5	178236950	8	163466180	+
5	178236950	8	176884447	+
5	178250069	5	175459126	+
5	178250069	2	169039251	+
5	178250069	2	214325929	+
5	178257482	5	175502109	+
5	178257482	4	123562274	-
5	178261464	5	175506523	+
5	178309072	5	175562254	+
5	178309072	4	123361544	-
5	178381711	5	175579684	+
5	178448930	5	175629409	+
5	178504960	5	175697700	+
5	178551174	5	175713239	+
5	178551174	3	204476493	-
5	178551174	2	218852729	-
5	178551174	3	239914629	-
5	178551174	2	196312181	-
5	178551174	5	199045252	-
5	178551174	9	143648857	+
5	178551174	2	196317308	-
5	178551174	4	83265513	-
5	178551174	4	83273693	-
5	178633252	5	175715627	+
5	178633252	8	128296878	-
5	178638212	5	175718717	+
5	178641592	5	175729182	+
5	178862417	5	175951607	+
5	178862417	5	175978548	+
5	178862417	5	176007351	+
5	178862417	5	175989277	+
5	178862417	5	175793242	+
5	178912071	5	175978719	+
5	178912071	5	175989448	+
5	178912071	5	176007526	+
5	178912071	5	175951780	+
5	178912071	5	175793413	+
5	178922924	5	175978719	+
5	178922924	5	175989448	+
5	178922924	5	176007526	+
5	178922924	5	175951780	+
5	178922924	5	175793413	+
5	178940163	5	176007351	+
5	178940163	5	175951607	+
5	178940163	5	175978548	+
5	178940163	5	175989277	+
5	178940163	5	175793242	+
5	178968180	5	176035640	+
5	179020633	5	176096735	+
5	179020633	scaffold1318	8622	-
5	179111776	5	176143786	+
5	179111776	2	59818271	+
5	179258997	5	176331035	+
5	179261829	5	176334271	+
5	179261829	4	126318074	+
5	179269713	5	176341788	+
5	179272208	5	176344563	+
5	179287635	5	176369525	+
5	179320080	5	176369525	+
5	179434338	5	176484547	+
5	179434338	9	77522361	-
5	179434338	10	138444501	+
5	179434338	3	240355121	+
5	179434338	6	62047470	+
5	179434338	1	241166141	+
5	179434338	7	133921161	+
5	179434338	1	70321670	+
5	179434338	6	107936387	+
5	179434338	6	18570193	-
5	179434338	5	20511737	-
5	179434338	3	192020830	-
5	179434338	9	67617256	+
5	179434338	1	23840883	-
5	179434338	7	4827071	-
5	179434338	5	56325405	-
5	179434338	6	86339652	-
5	179434338	scaffold998	14605	+
5	179434338	3	9120877	-
5	179434338	9	103451482	-
5	179434338	6	160607414	+
5	179451767	5	176491907	+
5	179458140	5	176498078	+
5	179458140	4	127005369	+
5	179466496	5	176508824	+
5	179479278	5	176511363	+
5	179608070	5	176650475	+
5	179608070	4	127513163	+
5	179610907	5	176653752	+
5	179615636	5	176668323	+
5	179615636	4	127773164	+
5	179623715	5	176675636	+
5	179632609	5	176686477	+
5	179634790	5	176688539	+
5	179641467	5	176782731	+
5	179645061	5	176786754	+
5	179645061	4	128317796	+
5	179645061	5	178482350	-
5	179651325	8	138627355	+
5	179651325	2	237011937	-
5	179651325	7	145867166	-
5	179651325	10	139009826	+
5	179651325	9	159184699	+
5	179651325	9	156694166	-
5	179651325	1	230154409	-
5	179651325	6	95955122	+
5	179651325	3	161558208	+
5	179651325	10	4757119	-
5	179657836	1	187211276	+
5	179657836	3	220839384	+
5	179657836	4	39961144	+
5	179657836	10	96550586	+
5	179657836	2	218123979	+
5	179657836	6	3559106	-
5	179662037	1	266824700	+
5	179662037	6	122205065	-
5	179662037	4	246351388	-
5	179662037	6	73375995	-
5	179662037	2	242381850	-
5	179662037	7	135833993	-
5	179662037	7	174326198	-
5	179669837	6	122197434	-
5	179669837	1	266832620	+
5	179669837	4	246328351	-
5	179669837	6	160675658	+
5	179669837	1	33971502	+
5	179681805	5	176817460	+
5	179681805	4	128562993	+
5	179685099	5	176825212	+
5	179711450	5	176954303	+
5	179711450	scaffold1214	22058	+
5	179738727	6	97284832	-
5	179738727	4	21563229	+
5	179738727	6	99060342	+
5	179738727	10	145881964	+
5	179738727	2	178529219	+
5	179738727	8	88490177	+
5	179738727	2	46913054	-
5	179738727	3	42429987	+
5	179738727	5	19231961	+
5	179738727	1	54902975	-
5	179738727	5	6100088	+
5	179738727	1	201305397	+
5	179738727	3	218452613	-
5	179738727	1	157145987	-
5	179738727	5	7115459	+
5	179738727	8	97622143	-
5	179738727	4	208810401	-
5	179738727	3	208659923	+
5	179738727	7	40053215	+
5	179738727	9	9027830	+
5	179738727	8	153700339	+
5	179755601	5	177001182	+
5	179755601	4	128752002	+
5	179887272	5	177087147	+
5	180058257	5	177116748	+
5	180060378	5	177119231	+
5	180060378	5	2540915	-
5	180060378	scaffold599	9192	+
5	180060378	5	209533840	+
5	180060378	5	209487210	+
5	180060378	1	172099805	-
5	180060378	5	188675728	-
5	180060378	5	209665599	+
5	180060378	3	95952966	+
5	180060378	7	129589930	-
5	180060378	3	128013303	-
5	180060378	1	150064764	-
5	180142976	5	177247858	+
5	180142976	4	129207586	+
5	180147979	5	177252402	+
5	180259252	5	177374489	+
5	180259252	4	30581764	+
5	180259252	4	30592253	+
5	180302757	5	177418990	+
5	180302757	scaffold600	40794	+
5	180302757	4	169482786	-
5	180302757	3	42497378	+
5	180328682	5	177444950	+
5	180328682	scaffold600	44820	+
5	180328682	1	207587407	+
5	180328682	4	48663721	-
5	180328682	1	198367536	-
5	180363906	5	177480544	+
5	180363906	4	129796549	+
5	180382947	5	177499269	+
5	180421151	5	177537518	+
5	180421151	4	130096081	-
5	180472917	5	177589333	+
5	180472917	4	129819095	-
5	180575163	5	177691417	+
5	180591548	5	177707801	+
5	180644525	5	177760847	+
5	180770623	5	177886790	+
5	180770623	4	130616909	+
5	180907232	5	178023582	+
5	180911410	5	178027755	+
5	180911410	5	178023582	+
5	180917051	5	178033396	+
5	180917051	5	178023582	+
5	180935612	5	178052197	+
5	180967095	5	178083467	+
5	180967095	4	130917287	+
5	181022647	5	178164512	+
5	181069679	3	224022332	-
5	181069679	6	69224526	+
5	181069679	10	69001146	-
5	181069679	4	1926984	+
5	181070402	*	0	-
5	181075802	3	224015584	-
5	181075802	10	68994267	-
5	181075802	6	69230842	+
5	181075802	8	26156363	+
5	181075802	10	96013108	-
5	181075802	10	10188682	+
5	181075802	4	163186580	+
5	181075802	5	73023765	+
5	181075802	6	89484414	-
5	181075802	7	7158368	+
5	181075802	10	108210783	-
5	181287381	2	173283284	+
5	181287381	9	16352294	-
5	181287381	2	164807057	+
5	181287381	3	45430881	+
5	181287381	10	12550641	+
5	181287381	1	284892919	+
5	181287381	5	88617669	+
5	181287381	2	230302815	+
5	181287381	3	237047352	-
5	181287381	1	301244600	-
5	181287381	8	13199700	-
5	181287381	8	171379713	-
5	181287381	8	171339408	-
5	181287381	8	171359566	-
5	181287381	9	18608260	-
5	181287381	8	21321894	-
5	181287381	5	153203212	+
5	181287381	8	14732528	+
5	181287381	1	170840021	-
5	181287381	1	227565365	-
5	181287381	5	205409589	+
5	181504949	3	215866659	-
5	181504949	3	127461181	-
5	181504949	6	20607350	-
5	181504949	9	160232192	+
5	181504949	1	9477576	+
5	181504949	2	19043467	+
5	181504949	6	154953352	-
5	181504949	5	72689655	-
5	181504949	9	122832510	-
5	181504949	3	21459869	-
5	181504949	3	103874678	-
5	181504949	3	149404409	-
5	181504949	3	187004747	-
5	181504949	1	137862360	-
5	181504949	7	142314871	+
5	181504949	7	13325588	-
5	181504949	8	84079534	+
5	181504949	4	94397288	-
5	181504949	9	114770507	-
5	181504949	7	121756136	-
5	181504949	10	118776487	+
5	181508519	9	163217957	-
5	181508519	6	20573934	-
5	181508519	6	154949332	-
5	181508519	3	127457770	-
5	181508519	2	19047915	+
5	181508519	1	2660055	+
5	181508519	9	160236758	+
5	181508519	3	215863302	-
5	181529487	2	19048411	+
5	181529487	6	154947322	-
5	181529487	6	20571945	-
5	181529487	3	127455756	-
5	181529487	3	215861302	-
5	181529487	3	21455348	-
5	181529487	1	248842970	+
5	181529487	3	103870159	-
5	181529487	9	163217178	-
5	181532345	3	215855217	-
5	181532345	2	19051116	+
5	181532345	3	127449673	-
5	181532345	1	181470156	+
5	181532345	6	154932569	-
5	181532345	6	20565861	-
5	181532345	3	21439884	-
5	181532345	2	5442956	+
5	181532345	10	132638266	-
5	181532345	2	199000391	+
5	181532345	4	245584671	+
5	181532345	3	7216182	+
5	181532345	5	72671650	-
5	181532345	5	82898060	+
5	181532345	5	90004827	+
5	181532345	5	19191478	-
5	181532345	7	126899130	+
5	181532345	2	198973706	+
5	181532345	9	131658561	-
5	181532345	5	193592760	-
5	181532345	7	99428131	+
5	181542371	3	215847121	-
5	181542371	6	20557948	-
5	181542371	2	19068456	+
5	181542371	3	127428445	-
5	181542371	3	11021410	+
5	181542371	7	99436280	+
5	181542371	5	193587041	-
5	181542371	6	109380336	-
5	181542371	3	7227594	+
5	181542371	1	117643572	+
5	181542371	4	172346284	+
5	181542371	7	158433211	+
5	181542371	4	245595918	+
5	181542371	1	296322550	+
5	181542371	2	5454600	+
5	181542371	3	21433632	-
5	181542371	2	199011641	+
5	181542371	10	132630785	-
5	181542371	4	245613289	+
5	181542371	scaffold1238	8767	+
5	181542371	1	12420764	+
5	181546860	1	296329220	+
5	181546860	1	181486693	+
5	181546860	3	215842962	-
5	181546860	3	127424288	-
5	181546860	2	19072955	+
5	181546860	6	21556523	-
5	181546860	10	3402771	-
5	181546860	6	37347714	+
5	181546860	3	1609806	+
5	181546860	3	132579892	+
5	181546860	8	31995759	-
5	181546860	8	69227682	+
5	181546860	3	240528572	-
5	181560852	1	250702334	-
5	181560852	6	21555785	-
5	181560852	3	70781481	-
5	181560852	1	245684751	+
5	181560852	1	266560524	-
5	181560852	9	153721005	-
5	181560852	3	132548137	-
5	181560852	5	44248263	+
5	181704737	5	178548706	+
5	181711057	5	178626674	+
5	181711057	4	131413312	+
5	181716212	5	178629868	+
5	181716212	7	175126118	-
5	181716212	7	163012784	+
5	181716212	6	136291655	-
5	181783231	3	193389283	-
5	181783231	4	26799113	+
5	181783231	1	156036745	-
5	181783231	1	88014431	+
5	181783231	3	209127189	+
5	181783231	1	10697375	-
5	181787823	3	201491967	-
5	181787823	10	30484530	-
5	181787823	1	269805091	+
5	181787823	4	142188147	+
5	181789281	5	178682066	+
5	181789281	4	131545566	+
5	181869280	5	178746011	+
5	181873389	5	178750480	+
5	181873389	4	131720020	+
5	181884079	5	178762956	+
5	182048581	5	178799792	+
5	182109902	5	178863285	+
5	182109902	2	43551627	+
5	182109902	2	54154065	+
5	182109902	4	195328489	-
5	182109902	2	243182656	-
5	182109902	2	9321536	-
5	182109902	10	38104979	+
5	182109902	6	123361663	+
5	182109902	5	163391787	+
5	182109902	9	153062010	-
5	182109902	1	229252921	-
5	182109902	9	75739871	+
5	182109902	3	166050836	-
5	182109902	3	208219373	-
5	182159462	5	178988338	+
5	182162453	5	178992313	+
5	182162453	4	131983863	+
5	182162453	4	131957577	+
5	182162453	scaffold1911	13424	+
5	182274146	5	179151000	+
5	182317851	5	179176841	+
5	182320182	5	179179222	+
5	182322273	5	179181451	+
5	182400066	5	179275314	+
5	182416391	3	29137958	-
5	182432190	5	179313611	+
5	182539499	8	165322783	+
5	182539499	8	165327577	+
5	182539499	1	55355484	+
5	182539499	8	19459822	+
5	182539499	2	6177664	+
5	182539499	2	6170942	+
5	182541252	5	179379653	+
5	182541252	6	164701238	-
5	182587476	1	183259712	+
5	182587476	2	3964295	-
5	182587476	3	146862160	-
5	182587476	4	240681935	-
5	182587476	4	123204227	+
5	182589338	5	179407743	+
5	182662086	5	179453244	+
5	182685285	5	169327343	-
5	182685285	9	1457946	+
5	182687743	5	169324690	-
5	182687743	9	1460790	+
5	182687743	8	9323499	-
5	182687743	1	290140097	+
5	182687743	5	4797600	-
5	182687743	3	165046722	+
5	182691422	5	80832831	+
5	182691422	7	36323655	+
5	182691422	7	98481688	+
5	182691422	scaffold525	73516	-
5	182702751	5	179523587	+
5	182804219	scaffold2026	1653	+
5	182804219	5	179562832	+
5	182894380	5	179722397	+
5	182920442	5	179793618	+
5	182995237	5	179887735	+
5	182995237	4	63813731	-
5	182995237	1	304291466	+
5	183002648	5	179895156	+
5	183110798	5	180014362	+
5	183110798	6	62087578	+
5	183110798	6	102994289	+
5	183110798	2	214340856	-
5	183110798	6	102987698	+
5	183110798	7	164637481	-
5	183114967	5	180018475	+
5	183181317	5	180061454	+
5	183185401	5	180064726	+
5	183185401	5	180068484	+
5	183210400	5	180215021	+
5	183229185	5	180221915	+
5	183278328	5	88464746	-
5	183278328	1	299457674	+
5	183278328	4	22436831	+
5	183278328	7	150707196	+
5	183278328	4	47858265	-
5	183278328	7	150665753	+
5	183278328	3	236412474	+
5	183278328	4	181892694	-
5	183341194	5	180246105	+
5	183363686	5	1396536	+
5	183363686	5	1337776	+
5	183363686	2	9849192	+
5	183363686	10	953714	-
5	183363686	1	37511740	+
5	183363686	5	12351965	+
5	183363686	8	108847751	+
5	183363686	10	7360428	-
5	183363686	2	12782164	+
5	183363686	5	23343528	+
5	183363686	2	241638066	-
5	183363686	2	113462079	-
5	183363686	4	103351673	+
5	183363686	4	44949994	-
5	183363686	10	7084975	-
5	183363686	1	101845323	-
5	183363686	9	14906856	+
5	183363686	1	282256820	+
5	183363686	10	35970535	+
5	183363686	2	227380139	+
5	183363686	7	142813956	-
5	183366356	2	225245613	-
5	183366356	5	13304822	+
5	183398659	scaffold434	69414	+
5	183398659	4	133102994	+
5	183518512	5	180358010	+
5	183593377	5	180410513	+
5	183596128	5	180414101	+
5	183747380	5	180471039	+
5	183747380	4	133386214	+
5	183747380	4	133386304	+
5	183747380	2	51513118	+
5	183747380	10	121457023	-
5	183887201	5	180569259	+
5	183887201	4	133770750	+
5	184023489	5	180656794	+
5	184074018	1	41810104	-
5	184074018	1	22351819	+
5	184074018	7	100529308	+
5	184099228	9	161781952	-
5	184099228	1	98629543	-
5	184099228	3	232632633	+
5	184099228	7	174101839	+
5	184099228	3	165969148	+
5	184105465	1	243155783	-
5	184105465	6	80432505	-
5	184105465	5	214919223	-
5	184105465	4	181761309	+
5	184105465	5	180663294	+
5	184135367	*	0	-
5	184141117	5	180732776	+
5	184141117	4	134726837	+
5	184233118	5	180803406	+
5	184233118	4	134926147	+
5	184297682	5	180828092	+
5	184324784	5	180846937	+
5	184380955	5	180854804	+
5	184384820	5	180860671	+
5	184384820	4	135030400	+
5	184385751	5	180861446	+
5	184389616	5	180866674	+
5	184454498	5	180928551	+
5	184456716	7	3217468	-
5	184456716	10	117940148	-
5	184456716	1	174540739	+
5	184494219	5	181054425	+
5	184648994	5	181255761	+
5	184659751	5	181267006	+
5	184659751	4	135486007	+
5	184663843	10	11864542	+
5	184663843	10	84236958	-
5	184663843	1	37701731	-
5	184663843	4	42404638	+
5	184663843	9	147766668	+
5	184663843	1	205950919	-
5	184663843	6	159524353	-
5	184663843	6	61705199	-
5	184663843	8	176217370	+
5	184855226	5	181303811	+
5	184855226	4	135592551	+
5	184913749	5	181377994	+
5	184915126	7	167039374	+
5	184915126	3	3336374	+
5	184915126	2	44669249	+
5	184915126	2	12253731	-
5	184915126	2	239089478	-
5	184916310	7	167067353	+
5	184916310	7	28944003	-
5	184917777	5	181403346	+
5	185075764	5	181529616	+
5	185075764	4	136039263	+
5	185084105	5	181539384	+
5	185084105	4	136064801	+
5	185199585	5	181662685	+
5	185199585	4	136240791	+
5	185232938	5	181704994	+
5	185232938	1	297965763	+
5	185232938	5	17035069	-
5	185236880	5	181709014	+
5	185262626	5	181714420	+
5	185343174	5	181808694	+
5	185356062	5	181816299	+
5	185440354	5	181904094	+
5	185446006	5	181908676	+
5	185544849	5	181933636	+
5	185544849	4	137001344	+
5	185557587	5	181941349	+
5	185658797	5	182042941	+
5	185658797	7	101209260	+
5	185658797	8	2700584	-
5	185658797	10	83315877	-
5	185658797	5	114341446	+
5	185658797	1	179318261	+
5	185658797	7	19239202	-
5	185658797	1	178152914	+
5	185658797	2	130986869	-
5	185658797	6	80856922	+
5	185658797	4	26014871	+
5	185658797	10	93081423	-
5	185664949	5	182048640	+
5	185664949	7	101214961	+
5	185664949	8	2698080	-
5	185664949	5	31378669	-
5	185664949	5	214926070	-
5	185664949	1	238250617	+
5	185664949	6	87881398	+
5	185769105	5	182125217	+
5	185769105	4	137445105	+
5	185773130	5	182129491	+
5	185778368	5	182134387	+
5	185867188	9	15158953	-
5	185867188	2	162682056	+
5	185867188	9	151532869	-
5	185867188	10	33886407	-
5	185867188	6	168672254	-
5	185867188	scaffold374	106813	-
5	185867188	5	142404654	-
5	185867188	4	147497617	-
5	185867188	6	134163113	+
5	185867188	2	234841190	+
5	185867188	8	112212581	+
5	185914769	1	216711911	-
5	185914769	4	31830536	-
5	185914769	4	31851838	-
5	185914769	9	90258945	-
5	185914769	1	54647020	+
5	185914769	1	54654821	+
5	185914769	7	87936616	-
5	185914769	5	128916570	-
5	185914769	5	128924398	-
5	185914769	9	52079089	+
5	185914769	7	60040220	+
5	185914769	8	96125642	-
5	185914769	3	25669263	+
5	185914769	3	25661411	+
5	185914769	9	42595140	-
5	185914769	1	171001364	-
5	185914769	1	135170281	+
5	185970762	5	182318867	+
5	185974546	5	182322246	+
5	185977860	5	182325816	+
5	186104976	9	128424342	+
5	186104976	5	182347156	+
5	186104976	4	137782619	+
5	186134179	9	150036050	-
5	186134179	1	269337879	+
5	186134179	9	139950086	-
5	186134179	6	6110675	-
5	186164019	9	139949069	-
5	186164019	9	150035033	-
5	186164019	6	6097167	-
5	186164019	1	269365958	+
5	186164019	6	6109662	-
5	186167627	5	182358099	+
5	186167627	9	128435273	+
5	186218474	5	182409253	+
5	186294088	5	207681854	-
5	186294088	4	234547780	-
5	186294088	1	187544700	-
5	186294088	3	15696143	-
5	186294088	10	104008664	+
5	186294088	8	39810260	-
5	186294088	2	217399110	-
5	186294088	3	54049112	+
5	186294088	8	114848312	-
5	186294088	7	89249907	+
5	186294088	6	70352260	-
5	186294088	3	4510744	-
5	186294088	2	32719013	+
5	186294088	3	202007465	-
5	186294088	7	16492822	-
5	186410821	5	4142093	-
5	186410821	9	26528840	-
5	186410821	9	104916025	+
5	186410821	1	298157532	-
5	186410821	2	84891375	+
5	186410821	3	126912853	+
5	186410821	7	84410351	-
5	186410821	9	90406284	-
5	186410821	4	1653673	+
5	186410821	10	147441962	+
5	186410821	5	46244451	+
5	186410821	6	167502122	-
5	186476548	5	182639274	+
5	186476548	scaffold1177	24745	+
5	186476548	5	182661827	+
5	186481657	5	182666766	+
5	186525660	5	182717805	+
5	186621179	5	182810474	+
5	186650137	5	182839693	+
5	186650137	1	289702486	-
5	186660465	5	182850072	+
5	186716063	5	183010885	+
5	186720984	5	183014939	+
5	186724489	3	42559747	+
5	186724489	7	172865160	-
5	186724489	7	157038600	+
5	186724489	1	23802721	-
5	186724489	5	6086025	+
5	186724489	10	113807999	-
5	186724489	8	21508449	+
5	186724489	5	12867243	+
5	186724489	1	6562218	+
5	186724489	3	27241718	+
5	186724489	4	130196902	-
5	186724489	3	45433365	+
5	186724489	1	278540873	+
5	186724489	3	118171336	+
5	186724489	4	167562669	+
5	186724489	5	124327301	+
5	186724489	1	190006787	+
5	186724489	2	16869650	+
5	186724489	4	12521125	+
5	186724489	10	59511786	+
5	186724489	6	82006710	+
5	186764224	7	172850550	-
5	186764224	5	12868228	+
5	186764224	4	12522098	+
