7	136725907	2	63410746	+
7	136822940	2	63422139	+
7	136911485	2	63454916	+
7	136913647	2	63460850	+
7	136990480	4	57076178	+
7	136990480	4	57085102	+
7	136990480	4	57099791	-
7	136990480	4	57066358	+
7	136990480	6	51041233	+
7	137126539	2	63495890	-
7	137150743	2	63511986	+
7	137154591	2	63515835	+
7	137232928	2	63529187	+
7	137263513	2	63547922	+
7	137273013	2	63575358	+
7	137273600	2	63576564	+
7	137377035	2	63608895	+
7	137482526	2	63620347	+
7	137486579	2	63624673	+
7	137490433	2	63626864	+
7	137491639	2	63628522	+
7	137493946	2	63631451	+
7	137599102	2	63643063	+
7	137599102	2	63663235	+
7	137599102	2	63643364	+
7	137626105	2	63670018	+
7	137670000	2	63674018	-
7	137670000	2	63682357	+
7	137673967	2	63685402	+
7	137711314	2	63689494	+
7	137739132	2	63692334	-
7	137934293	2	63716322	+
7	137989627	2	63721347	+
7	138003516	10	4030503	-
7	138003516	1	80829598	-
7	138003516	9	24533872	+
7	138003516	2	59551539	-
7	138003516	1	79332503	-
7	138003516	9	42389121	+
7	138003516	5	3424294	+
7	138003516	1	65288847	+
7	138003516	2	75024636	+
7	138057377	2	63769760	+
7	138114949	1	1812769	+
7	138144539	2	63792335	+
7	138148362	2	63803152	+
7	138172661	2	63806872	+
7	138208287	2	63818061	+
7	138210336	2	63822441	+
7	138248896	2	63846534	+
7	138260086	2	63855977	+
7	138349670	2	63869332	+
7	138407898	2	63880447	+
7	138692805	1	3275683	+
7	138698158	2	63909402	+
7	138698158	2	75462306	+
7	138832493	2	63933923	+
7	139018844	2	63950031	+
7	139074709	2	63961385	+
7	139305004	2	63988190	+
7	139367277	2	64011370	+
7	139766357	2	6467303	+
7	139823519	3	12693543	+
7	139830004	3	2159958	+
7	139832051	6	11206820	-
7	139832051	4	59247190	-
7	139906379	2	64018859	+
7	140077845	10	51973496	-
7	140103981	10	3291398	-
7	140181294	2	64067083	+
7	140185803	1	8407577	-
7	140185803	4	68108531	+
7	140301367	6	60507206	+
7	140301367	4	13905835	+
7	140312368	2	64085453	+
7	140404199	*	0	-
7	140466478	2	67481552	-
7	140467717	7	63138604	+
7	140471692	2	64113001	+
7	140499249	2	64136684	+
7	140503264	2	64143306	+
7	140533153	2	64153970	+
7	140560504	2	64165677	+
7	140560504	2	64146647	-
7	140560504	7	62932605	+
7	140562622	2	64167989	+
7	140682154	2	64173288	+
7	140750988	2	64182220	+
7	140788218	2	64217467	+
7	140795172	2	64224339	+
7	140795172	7	62849698	-
7	140903177	7	64732795	+
7	140903177	1	79550784	+
7	140935029	*	0	-
7	140983077	7	62438252	-
7	141004039	4	67131727	+
7	141008297	2	64248770	+
7	141028674	2	64257864	+
7	141030372	1	78809501	+
7	141030372	10	58177780	-
7	141030372	1	80581856	-
7	141030372	3	62694686	-
7	141030372	6	50903468	+
7	141030372	6	50923751	-
7	141030372	3	71938997	-
7	141043659	2	4742054	+
7	141047487	2	75005494	+
7	141090648	9	6750584	+
7	141171969	2	64292109	+
7	141205507	2	64292109	+
7	141234727	5	59325750	-
7	141602512	2	64342464	+
7	141615736	2	64350510	+
7	141631184	4	4637781	-
7	141631184	4	4356195	+
7	141631184	4	963964	+
7	141662438	2	64368539	+
7	141716954	2	64382631	+
7	141732990	2	64394370	+
7	141819946	2	64424763	+
7	141819946	10	57774460	+
7	141821900	2	64426580	+
7	141851056	2	64446957	+
7	141851056	2	64435985	+
7	141857876	2	64452363	+
7	141857876	2	64441127	+
7	141944251	2	64456371	+
7	141949476	2	64460395	+
7	141990254	5	281996	-
7	141990254	8	330803	-
7	141990254	1	62450373	-
7	142053138	*	0	-
7	142080504	2	64506329	+
7	142133051	2	64510947	+
7	142161083	2	64531618	+
7	142286500	*	0	-
7	142382414	9	56026632	+
7	142420831	*	0	-
7	142427996	2	64560369	+
7	142427917	2	64560889	+
7	142451964	2	64568124	+
7	142484402	2	64578286	+
7	142495054	3	69638512	+
7	142530712	2	64597840	+
7	142550344	2	64601294	+
7	142601435	2	64609811	+
7	142612662	2	64624368	+
7	142612662	2	64619804	+
7	142661911	2	64646323	+
7	142725467	9	52843123	-
7	142794210	9	52843141	-
7	142822913	*	0	-
7	142854386	1	67884178	+
7	142864554	9	52843141	-
7	142894006	*	0	-
7	143002308	9	52843141	-
7	143110186	9	52843124	-
7	143112546	*	0	-
7	143199779	2	64694666	+
7	143280820	2	64700324	+
7	143285797	2	64707694	+
7	143316001	2	64716672	+
7	143327655	2	64721336	+
7	143414684	2	64735318	+
7	143419272	3	53962566	-
7	143419272	2	75585745	+
7	143426765	*	0	-
7	143430931	2	64740052	+
7	143453893	1	56681162	-
7	143493508	2	4097676	-
7	143640566	2	64764950	+
7	143757096	2	64770804	+
7	143872080	3	53766311	-
7	143872080	2	60908337	+
7	143872080	8	54513717	+
7	143872080	2	64796118	+
7	143879896	2	64806468	+
7	143954654	7	60810465	-
7	143954654	1	39111757	-
7	143954654	7	54688023	+
7	143954654	5	2794577	-
7	143954654	5	9110458	-
7	143954654	9	49919202	-
7	143954654	5	19492393	-
7	143954654	7	17095566	+
7	143954654	3	69380179	+
7	143954654	1	39598624	+
7	143954654	2	45184476	-
7	143954654	5	50707411	+
7	143954654	4	4434325	+
7	143954654	4	60614585	-
7	143954654	4	67956559	-
7	143954654	1	59761217	+
7	143954654	7	49819113	-
7	143954654	6	2905706	-
7	143954654	2	60472550	-
7	143954654	7	43896579	-
7	143954654	2	55360263	+
7	143962423	2	72085664	-
7	144109824	2	64852983	+
7	144128263	2	69085276	-
7	144130204	*	0	-
7	144180185	7	2703489	+
7	144285349	*	0	-
7	144296960	2	64865916	+
7	144351398	2	65178365	-
7	144473134	3	67975341	+
7	144534579	2	65136565	-
7	144572852	2	63786573	+
7	144659589	2	65048340	+
7	144743120	2	65054237	+
7	144839835	2	65095981	+
7	144963872	10	60405629	+
7	144963872	1	4486222	-
7	144970206	2	65036549	-
7	145030207	*	0	-
7	145080744	2	64925066	-
7	145097442	9	42813622	-
7	145097442	9	42839831	-
7	145135145	2	64911205	-
7	145179487	1	15934503	-
7	145179487	4	12075323	-
7	145179487	1	80324881	-
7	145184423	7	60810671	+
7	145184423	9	49919389	+
7	145184423	7	54688081	-
7	145184423	5	9110672	+
7	145184423	1	39598804	-
7	145184423	4	60614749	+
7	145184423	2	60515157	-
7	145184423	4	67956649	+
7	145184423	1	59761266	-
7	145184423	7	49819020	+
7	145184423	7	43896579	+
7	145184423	6	3369685	+
7	145184423	5	50708952	-
7	145184423	1	38138600	-
7	145184423	2	45246442	+
7	145184423	3	72009994	-
7	145184423	1	53174840	-
7	145184423	7	18986039	+
7	145184423	10	8604519	+
7	145184423	10	35868003	+
7	145184423	2	16826013	+
7	145200727	7	2378130	-
7	145202785	7	2361382	-
7	145306225	2	64894221	-
7	145424990	2	64872723	-
7	145445635	2	65199427	+
7	145448190	2	65204244	+
7	145450783	2	65205768	+
7	145558440	2	65210011	+
7	145649789	2	65226517	+
7	145692329	10	55452586	-
7	145766119	2	65253401	+
7	145827021	2	65264377	+
7	146027044	2	65296153	+
7	146034693	2	65303928	+
7	146034693	5	9522509	-
7	146038525	2	65296153	+
7	146038525	2	65303928	+
7	146343053	2	65329422	+
7	146372201	1	68135201	-
7	146426539	2	65343910	+
7	146443504	1	4879994	-
7	146443504	8	3554885	-
7	146448139	9	57320052	-
7	146460969	2	65371138	+
7	146481870	10	55819248	-
7	146481870	7	63708120	-
7	146481870	4	52935850	-
7	146489261	2	65382418	+
7	146489261	7	61410541	-
7	146506351	2	65392243	+
7	146508204	2	65394542	+
7	146556758	2	65407156	+
7	146557648	2	65408240	+
7	146568333	1	8502531	+
7	146619730	2	65438085	+
7	146650994	3	2159928	-
7	146653722	8	6501565	-
7	146658310	2	65448866	+
7	146666554	1	5231731	-
7	146666554	10	2272008	+
7	146720766	*	0	-
7	146763235	2	65521173	-
7	146768955	2	65517756	-
7	146809739	2	65508373	-
7	146813087	2	65504865	-
7	146817751	4	63357115	-
7	146833092	2	65475223	-
7	146859110	7	12939450	+
7	146867422	7	12943513	+
7	146961275	4	51850891	-
7	146961275	10	20266676	+
7	146961275	1	20302897	+
7	147034121	7	12579774	+
7	147085277	10	11045205	+
7	147085277	7	60809268	-
7	147085277	2	51116385	-
7	147085277	7	54687536	+
7	147085277	5	19492626	-
7	147085277	5	9110874	-
7	147085277	4	60614585	-
7	147085277	4	67955127	-
7	147085277	4	4433838	+
7	147085277	6	2905706	-
7	147085277	5	2794778	-
7	147085277	2	45243725	-
7	147085277	1	59760730	+
7	147085277	9	49919391	-
7	147085277	2	60514621	+
7	147085277	7	43895057	-
7	147085277	2	60472550	-
7	147085277	7	17095092	+
7	147085277	1	39598144	+
7	147085277	7	18984611	-
7	147085277	3	69379704	+
7	147085277	3	65688251	+
7	147085277	10	5307609	-
7	147097538	6	52207830	+
7	147099595	*	0	-
7	147154617	1	5752010	-
7	147154617	10	3963412	+
7	147163459	2	65468288	-
7	147163598	2	65468382	-
7	147242505	*	0	-
7	147245046	2	65463916	-
7	147321667	2	65605731	+
7	147335002	2	65617257	+
7	147364707	*	0	-
7	147466700	*	0	-
7	147467203	*	0	-
7	147632776	2	65643828	+
7	147731896	2	65658210	+
7	147748995	7	5464299	+
7	147762070	2	65673806	+
7	147807251	2	65685651	+
7	147853086	2	65723463	+
7	147952084	2	65732724	+
7	147970755	2	65756973	+
7	147999944	2	65765602	+
7	148061214	2	65773369	+
7	148065548	2	65785287	+
7	148076081	2	75198275	-
7	148076081	1	71106734	-
7	148076081	2	73021897	-
7	148076081	3	61334596	-
7	148076081	2	1283690	+
7	148128045	2	65795983	+
7	148190216	2	65852522	+
7	148222733	2	65872205	+
7	148227448	2	65877377	+
7	148227448	1	881360	-
7	148227448	2	5701942	-
7	148328989	*	0	-
7	148348269	2	65916958	+
7	148354226	2	65950432	+
7	148361780	2	65959173	+
7	148461116	2	65972720	+
7	148466088	4	1362172	+
7	148466088	1	8119428	-
7	148467768	5	69365150	-
7	148569648	2	65978117	+
7	148696056	2	66005591	+
7	148698772	2	66008844	+
7	148800921	5	63405160	+
7	148806602	2	66401886	+
7	148806602	2	66394935	+
7	148944181	2	66411667	+
7	148975550	6	51597183	-
7	148975550	1	67874464	+
7	148991861	*	0	-
7	149013126	7	56823088	+
7	149024878	2	66411667	+
7	149125322	2	67675185	-
7	149129974	2	67669251	-
7	149226369	2	67632916	+
7	149248068	3	15166359	-
7	149309446	7	39855038	+
7	149326226	2	67595852	-
7	149327183	2	67593949	-
7	149427463	2	67560375	-
7	149456670	2	67548245	-
7	149522562	2	67479397	-
7	149644971	*	0	-
7	149680769	2	67455712	-
7	149691864	2	67450381	-
7	149732790	8	380348	-
7	149732790	5	316907	-
7	149735558	3	506740	+
7	149735558	3	11893395	+
7	149735558	3	382075	-
7	149735558	3	55163527	-
7	149757277	2	67448671	-
7	149771501	2	67429279	+
7	149773209	2	67426752	-
7	149802378	2	67422005	-
7	149842280	2	67403183	-
7	149909966	9	52526341	-
7	149911394	2	67395019	-
7	149916057	2	67390268	-
7	150031807	8	14629107	-
7	150079651	2	67361161	-
7	150111805	2	67357705	-
7	150146640	2	67333142	-
7	150158588	2	67326994	-
7	150246031	2	67310497	-
7	150380320	2	67298087	-
7	150380320	4	66661583	-
7	150548777	2	4893341	-
7	150548777	7	62183833	-
7	150576886	8	9734310	+
7	150583860	2	67274624	-
7	150642387	2	67254526	-
7	150649030	2	67246392	-
7	150652542	2	67240792	-
7	150664292	2	67236442	-
7	150693937	2	67206246	-
7	150696066	2	67201930	-
7	150853513	2	67195398	-
7	150891109	*	0	-
7	150910524	2	67130335	-
7	150937074	1	65116320	-
7	150937074	2	74602578	-
7	150937074	2	44136594	+
7	150937074	7	10673899	-
7	150937074	1	36254880	+
7	150937074	4	12935740	-
7	150937074	2	8554179	-
7	150937074	2	10065408	+
7	150937074	4	17575448	+
7	151061639	2	67116667	-
7	151211055	2	67063183	-
7	151211055	7	60836965	+
7	151457303	2	67038443	-
7	151481395	2	67031565	-
7	151509562	2	67021744	-
7	151514107	2	67016557	-
7	151541812	2	67001452	-
7	151548269	2	66994754	-
7	151548269	2	69179680	+
7	151551308	2	66986912	-
7	151554716	2	66984029	-
7	151605094	2	66974513	-
7	151676951	2	66969480	-
7	151700939	2	66944530	-
7	151786254	2	66925061	-
7	151786254	3	5092304	-
7	151786254	1	60038098	+
7	151786254	9	52359854	+
7	151786254	3	66843864	+
7	151786254	2	60336468	+
7	151786254	3	5083530	+
7	151786254	3	5054484	+
7	151786254	1	79315071	-
7	151786254	4	62230001	+
7	151786254	6	54592456	-
7	151788597	2	66920677	-
7	151795011	2	66915358	-
7	151803864	2	66883478	-
7	151842895	2	66869500	-
7	151966712	*	0	-
7	151992711	7	5464297	-
7	152277267	2	66804080	-
7	152277267	2	66716073	-
7	152283433	2	66709747	-
7	152283433	9	57389317	-
7	152283433	3	54181354	-
7	152283433	3	54219533	-
7	152283433	2	66797926	-
7	152284814	2	66706726	-
7	152289225	*	0	-
7	152303404	2	66682860	-
7	152304445	2	66681380	-
7	152320129	2	66678000	-
7	152347904	2	66658569	-
7	152348851	2	66655188	-
7	152358112	2	66652149	-
7	152372379	2	66645986	-
7	152381542	2	66642186	-
7	152385950	2	66634586	-
7	152391085	2	66633188	-
7	152444914	2	66618275	-
7	152444914	2	11956981	+
7	152520041	4	58422751	+
7	152609402	1	15798121	-
7	152609402	2	66560039	-
7	152609402	2	66535665	+
7	152609402	2	66530988	-
7	152642179	1	15798118	-
7	152642179	2	66560039	-
7	152642179	2	66530988	-
7	152644791	2	66548622	-
7	152644791	2	66551186	+
7	152649238	1	15794240	+
7	152649238	2	66529282	-
7	152649238	2	66535610	-
7	152649238	2	66539268	-
7	152649238	2	66553976	+
7	152686844	1	78318745	+
7	152719949	2	66526114	-
7	152737192	10	55819437	+
7	152737192	2	5573989	-
7	152741608	2	66512628	-
7	152744845	2	66509435	-
7	152789447	2	66507574	-
7	152802619	2	66476905	-
7	152926221	2	66471622	-
7	153018015	2	66457691	-
7	153018015	2	66467038	-
7	153075349	2	66457691	-
7	153335991	3	5092305	-
7	153335991	4	62230009	+
7	153335991	3	66843852	+
7	153335991	1	79315070	-
7	153335991	1	60038098	+
7	153335991	9	52359842	+
7	153335991	3	5083539	+
7	153335991	2	60336477	+
7	153335991	6	54592457	-
7	153335991	2	66925062	-
7	153335991	3	5054493	+
7	153337952	*	0	-
7	153348678	1	1573423	-
7	153736670	2	67872173	+
7	153857228	2	67888464	+
7	153920007	2	67894458	+
7	153938883	2	67897740	+
7	153974161	2	67905162	+
7	154089912	2	67925578	+
7	154114242	8	7159167	-
7	154157227	*	0	-
7	154161679	7	60810682	+
7	154161679	7	54687676	-
7	154161679	5	9110874	+
7	154161679	1	39111975	+
7	154161679	10	11045318	-
7	154161679	2	51116386	+
7	154161679	10	7281081	+
7	154161679	5	19492627	+
7	154161679	7	17095219	-
7	154161679	3	69379831	-
7	154161679	5	2794802	+
7	154161679	6	2905707	+
7	154161679	4	4433965	-
7	154161679	2	45243725	+
7	154161679	9	49919415	+
7	154161679	5	50707041	-
7	154161679	1	39598245	-
7	154161679	5	41496402	-
7	154161679	1	75941611	-
7	154161679	6	10668771	-
7	154161679	6	40107236	+
7	154161679	4	3632291	-
7	154169452	*	0	-
7	154172131	*	0	-
7	154183925	4	60692493	-
7	154246089	2	67957504	+
7	154271170	2	67959590	+
7	154416323	2	67973716	+
7	154481841	2	68038696	+
7	154481841	2	4490851	-
7	154583500	2	68867132	-
7	154586025	5	2287967	+
7	154586025	8	1284158	-
7	154590413	2	68038696	+
7	154590413	2	4490851	-
7	154682758	2	68053453	+
7	154730754	2	68056995	+
7	154730754	2	68004789	-
7	154730754	10	52108667	+
7	154782638	2	68071670	+
7	154821346	2	68084161	+
7	154950057	2	68100766	+
7	154954926	2	68105218	+
7	154989542	2	68113481	+
7	154995449	2	68119768	+
7	155089387	2	68125412	+
7	155139095	2	68137807	+
7	155151530	2	68145689	+
7	155153847	2	68148553	+
7	155183894	2	68192611	+
7	155246635	2	68198985	+
7	155259686	2	68228686	+
7	155262075	2	68231009	+
7	155278714	2	68255992	+
7	155328673	2	68272503	+
7	155394966	1	69664862	-
7	155401002	10	50832220	+
7	155401002	4	3380760	+
7	155445924	2	68321761	+
7	155503583	2	68335355	+
7	155518832	2	68352750	+
7	155688565	*	0	-
7	155779197	2	68384976	+
7	155895169	2	68396834	+
7	155979744	2	68403709	+
7	156178438	2	68451165	+
7	156178702	2	68451165	+
7	156211882	2	68477794	+
7	156223168	2	68486997	+
7	156294946	2	68498490	+
7	156435498	2	68530724	+
7	156435498	2	68538063	+
7	156435644	2	68530724	+
7	156435644	2	68531100	+
7	156465329	2	68578160	+
7	156641990	2	68512199	+
7	156646623	2	68522992	+
7	156778841	2	68620067	+
7	156805102	1	67559944	-
7	156872048	2	68626731	+
7	157164149	1	27169333	-
7	157164149	3	63724044	+
7	157164149	4	40857129	-
7	157164149	9	55976929	+
7	157164149	1	80838696	-
7	157164149	8	7739590	-
7	157164149	8	48869504	-
7	157164149	7	52673984	+
7	157164149	1	12524447	-
7	157164149	2	18010515	-
7	157164149	1	77368071	-
7	157164149	10	37970907	+
7	157164149	10	16907941	-
7	157164149	4	7598916	-
7	157164149	4	12375404	+
7	157210992	9	6750643	-
7	157216178	2	68690802	+
7	157319980	2	68701235	+
7	157357458	1	64829668	-
7	157433264	2	68754099	+
7	157525044	2	68766089	+
7	157600128	2	68782250	+
7	157782228	2	68826878	+
7	157808995	*	0	-
7	157812529	2	68842640	+
7	157873556	2	68849182	+
7	157876546	8	62661526	-
7	157876546	5	6068784	-
7	157876546	5	13574354	-
7	157876546	1	12525382	-
7	157876546	8	7740523	-
7	157876546	1	8162804	-
7	157876546	3	54494884	-
7	157876546	3	7982906	-
7	157876546	4	40858074	-
7	157876546	7	52673474	+
7	157876546	1	72228662	-
7	157876546	2	61457033	+
7	157876546	8	15436952	+
7	157876546	1	55601496	-
7	157876546	7	37024445	+
7	157876546	9	35024136	-
7	157876546	3	63723549	+
7	157876546	10	8399070	-
7	157876546	1	27170280	-
7	157876546	1	70316713	+
7	157876546	7	56760833	+
7	157927203	2	68862201	+
7	158028675	1	65586033	-
7	158044528	2	68887623	+
7	158049839	*	0	-
7	158092346	2	68900422	+
7	158107602	2	68916407	+
7	158153808	2	68931285	+
7	158166110	2	68956412	+
7	158179238	2	68962565	+
7	158451764	2	69021460	+
7	158520260	2	69042745	+
7	158527634	2	69055857	+
7	158527634	2	69051334	+
7	158563702	1	1174364	-
7	158602201	2	69074406	+
7	158604890	2	69080278	+
7	158645403	2	69104798	+
7	158755284	2	69114945	+
7	158767879	2	76720949	+
7	158767879	2	75822702	+
7	158775963	2	69154711	+
7	158780973	2	69174875	+
7	158780973	8	54552105	+
7	158942425	2	69220590	+
7	158946391	*	0	-
7	158952394	6	59847465	+
7	158959004	2	69223053	+
7	159034934	2	69291142	+
7	159062265	2	69330849	+
7	159062265	2	55373723	+
7	159107708	9	55075658	+
7	159150824	2	55380564	+
7	159150824	2	69340426	+
7	159150824	1	1567937	+
7	159155247	2	69348050	+
7	159175708	2	69368004	+
7	159188253	2	69403958	+
7	159262914	2	69418738	+
7	159369203	2	4499891	+
7	159369203	2	70997490	-
7	159408976	1	39111757	+
7	159408976	2	51116385	+
7	159408976	10	7281015	+
7	159408976	7	17095091	-
7	159408976	4	60614693	+
7	159408976	5	19492824	+
7	159408976	3	69379703	-
7	159408976	4	67956559	+
7	159408976	4	4433837	-
7	159408976	2	60514609	-
7	159408976	6	2905814	+
7	159408976	1	59760729	-
7	159408976	2	60472568	+
7	159408976	5	50706928	-
7	159408976	7	43896579	+
7	159408976	1	51196800	+
7	159408976	7	55312802	+
7	159408976	2	55359754	-
7	159408976	6	40445479	+
7	159408976	10	35868003	+
7	159408976	1	38138052	-
7	159477953	2	69450061	+
7	159487756	2	69479514	+
7	159490857	2	69486922	+
7	159493893	2	69488674	+
7	159561272	2	69482513	+
7	159690992	2	69521984	+
7	159690992	2	69536579	+
7	159690992	2	69518831	+
7	159702091	2	69540917	+
7	159777842	2	69564760	+
7	159778664	2	69565955	+
7	159790984	2	69572004	+
7	159829806	2	69604806	+
7	159829806	2	69600397	+
7	159836980	2	69610664	+
7	159839512	2	69615702	+
7	159932805	2	69646725	+
7	159950207	2	69659537	+
7	160004431	2	69675470	+
7	160004431	2	69659610	+
7	160061159	2	69710579	+
7	160073985	2	69789058	-
7	160134485	2	69785057	-
7	160256705	2	69767058	-
7	160276868	*	0	-
7	160350896	2	69723149	+
7	160350896	2	69785132	-
7	160360651	2	69785094	+
7	160360651	2	69733388	-
7	160360651	2	69811857	+
7	160360651	2	69725299	-
7	160387485	1	50112782	+
7	160387485	3	17046303	-
7	160387485	7	11688787	+
7	160387485	7	12884616	-
7	160387485	1	1117631	-
7	160387485	1	1149285	+
7	160387485	1	67699232	+
7	160387485	2	17722113	+
7	160387485	10	48678811	-
7	160387485	4	48968091	-
7	160387485	1	78302309	-
7	160396679	2	69767296	-
7	160396679	2	69779077	-
7	160396679	2	69746156	+
7	160396679	2	69767278	-
7	160598331	2	69779066	+
7	160625147	2	69822999	+
7	160630274	2	69827327	+
7	160735350	2	69831760	+
7	160737172	2	69833431	+
7	160752742	2	69849337	+
7	160760828	2	69859032	+
7	160762148	2	69863769	+
7	160792181	2	69868139	+
7	160893540	2	69873117	+
7	160896082	2	69876794	+
7	160908408	2	69913789	+
7	160981292	2	69924916	+
7	161146324	2	69968277	+
7	161220659	2	70034947	+
7	161353995	2	70091529	+
7	161358224	2	70095869	+
7	161415525	2	70103774	+
7	161424485	2	70123798	+
7	161424485	4	67696418	+
7	161470595	4	52465667	+
7	161498211	*	0	-
7	161510076	2	70162514	+
7	161516179	2	70169334	+
7	161576147	2	70183883	+
7	161604314	2	70204354	+
7	161606806	2	70217360	+
7	161616775	2	70228087	+
7	161665073	2	69908642	-
7	161667644	2	69908447	+
7	161769376	2	70238145	+
7	161769376	2	70246850	+
7	161870516	2	70305621	+
7	161891350	2	70323802	+
7	161891350	7	59961863	+
7	161891350	9	55207831	+
7	161891350	2	2808826	-
7	161891350	2	72496959	+
7	161896793	2	70329325	+
7	161905661	2	70336336	+
7	162066831	2	70355611	+
7	162090191	2	70383430	+
7	162139179	2	70399155	+
7	162163501	*	0	-
7	162167457	7	63993609	+
7	162176867	1	760156	+
7	162190359	2	70427623	+
7	162206476	2	70454569	+
7	162206476	2	70436672	+
7	162356389	2	70467637	-
7	162443428	*	0	-
7	162458730	2	70474107	+
7	162458730	2	70467638	+
7	162466094	4	3441109	+
7	162466094	4	3441264	+
7	162468271	9	58250892	+
7	162468271	9	58247157	+
7	162497159	4	5552478	-
7	162527404	2	70512672	+
7	162562670	*	0	-
7	162636525	2	70530978	+
7	162638409	2	70533086	+
7	162692924	*	0	-
7	162713399	5	2794776	+
7	162713399	7	60810671	+
7	162713399	9	49919389	+
7	162713399	10	11045082	-
7	162713399	4	13145673	-
7	162713399	7	54687528	-
7	162713399	5	9110672	+
7	162713399	4	67956649	+
7	162713399	1	59760635	-
7	162713399	2	60514620	-
7	162713399	1	39598015	-
7	162713399	5	50706932	-
7	162713399	7	16056995	-
7	162713399	6	3369685	+
7	162713399	2	45243714	+
7	162713399	7	55312846	+
7	162713399	1	51196749	+
7	162713399	5	71530111	-
7	162713399	10	35868003	+
7	162713399	7	49819020	+
7	162713399	2	31084770	-
7	162727124	*	0	-
7	162763364	2	70549100	+
7	162780554	2	70559710	+
7	162832732	2	70562407	+
7	162845891	2	70574025	+
7	162864817	2	70592172	+
7	162876923	2	70606921	+
7	162910507	2	70625283	+
7	162926330	7	59424894	+
7	162926330	1	71315355	+
7	162946050	*	0	-
7	162969080	2	70634281	+
7	162999143	2	70674124	+
7	163021656	1	70592528	+
7	163021656	9	57413185	-
7	163079834	2	70696472	+
7	163085390	1	67849861	-
7	163085390	4	5553020	+
7	163104643	7	574694	-
7	163104643	1	66362626	+
7	163109003	4	4062077	-
7	163109003	8	19268918	+
7	163126120	7	3797812	+
7	163126120	4	4544147	-
7	163126120	7	7754880	+
7	163138455	7	1184831	+
7	163142267	5	2061573	-
7	163142267	8	1444587	+
7	163151274	2	70718413	+
7	163276563	2	70753444	+
7	163311408	2	70760743	+
7	163333891	10	4030503	-
7	163333891	1	80829598	-
7	163333891	1	79332503	-
7	163333891	9	24533872	+
7	163333891	5	3424228	+
7	163333891	9	42389121	+
7	163333891	2	59551539	-
7	163333891	1	65288847	+
7	163333891	2	75024636	+
7	163340725	*	0	-
7	163512131	1	72137506	+
7	163523848	2	70811276	+
7	163533511	2	70835090	+
7	163539077	1	15501870	-
7	163543670	2	70843571	+
7	163561655	2	70854420	+
7	163678563	2	70880132	+
7	163714668	2	70891200	+
7	163765264	*	0	-
7	163773762	2	70910617	+
7	163785585	2	70921883	+
7	163875991	2	70927232	+
7	164015113	2	70939616	+
7	164100462	2	70957285	+
7	164111068	*	0	-
7	164112817	*	0	-
7	164113639	2	70966326	+
7	164171204	2	70990489	+
7	164311050	2	71085317	+
7	164317820	2	71092644	+
7	164328316	2	71121889	+
7	164330978	2	71127484	+
7	164334705	2	71132416	+
7	164343316	2	71138819	+
7	164384246	*	0	-
7	164418577	10	59740785	-
7	164513895	2	71165141	+
7	164522494	*	0	-
7	164538050	2	67153282	+
7	164539814	4	62581189	-
7	164542371	4	4062124	-
7	164542371	8	19268918	+
7	164598408	*	0	-
7	164696215	*	0	-
7	164846373	2	71246214	+
7	164878265	2	71256918	+
7	164880127	2	71259421	+
7	164893142	2	71262721	+
7	164948984	2	71259421	+
7	164951419	2	71262721	+
7	164995427	2	71281710	+
7	164999373	2	71287109	+
7	165006869	2	71291710	+
7	165216428	2	71302671	+
7	165216428	2	8053198	+
7	165221376	2	71306141	+
7	165264412	2	71346406	+
7	165315434	2	71377242	+
7	165323386	2	71389441	+
7	165331892	2	71400270	+
7	165341364	2	71409046	+
7	165344079	2	71410677	+
7	165356591	5	61042049	-
7	165358497	2	71437936	+
7	165376358	*	0	-
7	165489621	6	38425110	-
7	165489621	6	38519111	-
7	165528436	2	71471505	+
7	165532355	2	71477045	+
7	165554211	*	0	-
7	165558401	2	71489380	+
7	165562004	2	71494956	+
7	165575276	2	71498750	+
7	165620035	2	71506033	+
7	165620035	5	67279211	-
7	165624232	2	71510043	+
7	165631367	2	71516050	+
7	165699754	2	71520740	+
7	165701376	1	57663760	+
7	165738140	*	0	-
7	165739934	2	71556475	+
7	165743128	1	18867949	-
7	165775781	8	4464221	-
7	165778362	2	67483355	-
7	165783947	*	0	-
7	165799213	2	71575111	+
7	165861839	2	71597480	+
7	165869061	9	58191169	+
7	165875134	2	63379551	-
7	165928109	2	71613677	+
7	165948389	5	2794984	+
7	165948389	5	19492824	+
7	165948389	9	49919597	+
7	165948389	3	69380194	-
7	165948389	7	17095581	-
7	165948389	2	60515114	-
7	165948389	4	67956615	+
7	165948389	1	39598822	-
7	165948389	1	80401552	-
7	165948389	7	16057499	-
7	165948389	1	51196799	+
7	165948389	1	75941985	-
7	165948389	5	71530611	-
7	165948389	1	5004887	+
7	165948389	7	57178157	+
7	165948389	6	10669145	-
7	165948389	7	55312847	+
7	165948389	3	53707482	-
7	165948389	8	46770721	+
7	165948389	6	40107221	+
7	165948389	2	18803214	-
7	165954282	*	0	-
7	165965993	2	71630422	+
7	165996679	2	71635669	+
7	166016446	2	71644747	+
7	166078401	2	71666341	+
7	166087668	2	71689144	+
7	166112224	1	12323271	-
7	166183894	2	71707548	+
7	166376246	2	71733933	+
7	166383149	2	71738738	+
7	166383149	2	71750132	-
7	166550591	2	71738738	-
7	166550591	2	71750135	+
7	166550591	2	71733933	-
7	166607464	2	71753860	+
